party_id,transaction_date,institution_name,account_id,product_family,holding_name,holding_key,movement_type,transaction_type,transaction_type_additional_info,quantity,gross_amount,net_amount,currency,transaction_id,data_quality_flags
9e22a589-e861-5dc1-899e-680bd197a983,2021-07-22,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2021-07-22|2024-07-01,ENTRADA,APLICACAO,NULL,85.937,85937.0,85937.0,BRL,5d399339-ec36-5079-82ff-bc610c3daa5d,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-07-23,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,variable_incomes,HASH11,HASH11,ENTRADA,COMPRA,NULL,1436.0,89750.0,NULL,BRL,b527c916-cdd8-55c2-b248-7e31a360436b,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-08-13,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2021-08-13|2024-08-01,ENTRADA,APLICACAO,NULL,94.083,94083.0,94083.0,BRL,51b3df66-7bca-534b-b402-0766e7e5b392,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-08-27,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,credit_fixed_incomes,OMEGA ENERGIA S.A.,BRCRASEC00A0|09149503000106|2026-06-15,ENTRADA,COMPRA,NULL,159.394,159394.0,159394.0,BRL,12d28182-704f-5234-a2e0-2d786ec7cfae,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-09-24,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,treasure_titles,Tesouro IPCA+ com Juros Semestrais 2032,Tesouro IPCA+ com Juros Semestrais 2032,ENTRADA,COMPRA,NULL,85.57,128355.0,128355.0,BRL,1518f108-46fa-554c-9d95-c42db8f21db3,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-10-01,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2021-10-01|2024-10-01,ENTRADA,APLICACAO,NULL,72.229,72229.0,72229.0,BRL,e3c3cbf0-e7f1-549d-974a-499d007bda8e,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-10-09,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,variable_incomes,BBDC4,BBDC4,ENTRADA,COMPRA,NULL,3800.0,123500.0,NULL,BRL,91970760-1a38-56bd-87e2-dbf00da3f048,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-10-18,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2021-10-18|2024-10-01,ENTRADA,APLICACAO,NULL,225.425,225425.0,225425.0,BRL,882fdae6-7274-5cec-9c4f-b1495d9da469,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-11-08,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,treasure_titles,Tesouro IPCA+ com Juros Semestrais 2032,Tesouro IPCA+ com Juros Semestrais 2032,ENTRADA,TRANSFERENCIA_CUSTODIA,NULL,30.47,45705.0,45705.0,BRL,8fe53eb7-f7cf-52d5-8bd7-4c66a1ae7f97,[]
9e22a589-e861-5dc1-899e-680bd197a983,2021-12-03,Itau,3343bc26-23e3-5745-9c2a-932d111e9079,variable_incomes,HASH11,HASH11,ENTRADA,COMPRA,NULL,3876.0,242250.0,NULL,BRL,cdf01be8-ed79-5711-b87c-54c3f8b8e8d1,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-01-01,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-01-01|2025-01-01,ENTRADA,APLICACAO,NULL,34.896,34896.0,34896.0,BRL,9ac3e191-f607-5b0f-96eb-523e674103cc,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-02-03,C6 Bank,20f0fb4e-fcfa-51c7-8939-0f4ce5ed657f,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2022-02-03|2025-02-01,ENTRADA,APLICACAO,NULL,175.71,175710.0,175710.0,BRL,afe4fa81-1761-50ce-81f7-ab3b510ffc04,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-02-06,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-02-06|2025-02-01,ENTRADA,APLICACAO,NULL,6.052,6052.0,6052.0,BRL,5bd10af3-c0bd-5448-8182-a3e2facb2aa8,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-02-13,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2022-02-13|2025-02-01,ENTRADA,TRANSFERENCIA_CUSTODIA,NULL,134.768,134768.0,134768.0,BRL,86afe435-2bd4-566f-80cd-5fce96322235,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-02-16,C6 Bank,20f0fb4e-fcfa-51c7-8939-0f4ce5ed657f,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-02-16|2025-02-01,ENTRADA,APLICACAO,NULL,124.072,124072.0,124072.0,BRL,c2a44bc4-13a9-5971-9152-8d4270e5b400,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-03-09,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2022-03-09|2025-03-01,ENTRADA,APLICACAO,NULL,155.334,155334.0,155334.0,BRL,c1e105c8-bc9b-59d4-a539-8bbac3ac92ae,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-03-23,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2022-03-23|2025-03-01,ENTRADA,TRANSFERENCIA_CUSTODIA,NULL,99.471,99471.0,99471.0,BRL,bcc22bfc-7b7b-5cbd-8b69-46a29408277d,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-04-05,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,funds,KAPITALO KAPPA FIC FIM,18318213000154,ENTRADA,APLICACAO,NULL,33.283019,882.0,NULL,BRL,d3e57bd1-bec0-5353-ab98-58f193e17b02,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-05-11,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,funds,TESOURO SELIC SIMPLES FIRF,32915987000180,ENTRADA,APLICACAO,NULL,3671.216,229451.0,NULL,BRL,338ac47d-a1cd-56be-88c5-e8acdc4f0e71,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-05-17,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2022-05-17|2025-05-01,ENTRADA,APLICACAO,NULL,202.045,202045.0,202045.0,BRL,38896c6f-3a0f-5831-a9a7-c5d56044aaa5,[transaction_id:reissued]
9e22a589-e861-5dc1-899e-680bd197a983,2022-05-31,C6 Bank,20f0fb4e-fcfa-51c7-8939-0f4ce5ed657f,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2022-05-31|2025-05-01,ENTRADA,APLICACAO,NULL,51.169,51169.0,51169.0,BRL,0ae7f455-1c65-5d99-8de9-69635de5ff4a,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-06-04,C6 Bank,20f0fb4e-fcfa-51c7-8939-0f4ce5ed657f,funds,IPCA LONGA DURACAO FIC FIRF,29562673000117,ENTRADA,APLICACAO,NULL,12489.862069,181103.0,NULL,BRL,b00b78de-a706-510e-ad57-0db5217320ad,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-06-09,Itau,3343bc26-23e3-5745-9c2a-932d111e9079,funds,SPX NIMITZ ESTRUTURAL FIC FIM,34177667000185,ENTRADA,APLICACAO,NULL,2220.727273,85498.0,NULL,BRL,273d6897-e59b-5a3d-8266-ea0a147fb2dc,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-06-10,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2022-06-10|2025-06-01,ENTRADA,APLICACAO,NULL,220.988,220988.0,220988.0,BRL,dd7cdbe0-f5af-561c-9ef6-6028dd1d8d2c,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-06-21,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,variable_incomes,B3SA3,B3SA3,ENTRADA,COMPRA,NULL,181.0,9955.0,NULL,BRL,940384dd-0111-5988-a3e4-7613a965ba45,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-07-12,C6 Bank,20f0fb4e-fcfa-51c7-8939-0f4ce5ed657f,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2022-07-12|2025-07-01,ENTRADA,APLICACAO,NULL,198.582,198582.0,198582.0,BRL,9c441e60-6b48-5b4a-b05a-c0c1e19c5998,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-07-19,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,funds,SELECAO DIVIDENDOS FIC FIA,07059417000107,ENTRADA,APLICACAO,NULL,4740.138614,239377.0,NULL,BRL,ee9811ea-3b95-5759-8761-9315318576fa,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-07-22,C6 Bank,20f0fb4e-fcfa-51c7-8939-0f4ce5ed657f,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2022-07-22|2025-07-01,ENTRADA,APLICACAO,NULL,239.146,239146.0,239146.0,BRL,f5cd31a5-42bb-5041-8c4e-b7da7c7989ad,[]
9e22a589-e861-5dc1-899e-680bd197a983,2022-08-02,Nubank,f3ce7b7a-d660-52cf-b819-c10cb66c1338,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2022-08-02|2025-08-01,ENTRADA,APLICACAO,NULL,213.572,213572.0,213572.0,BRL,ce00f400-967f-5bd2-9913-b7dc9006a9ff,[]
