party_id,transaction_date,institution_name,account_id,product_family,holding_name,holding_key,movement_type,transaction_type,transaction_type_additional_info,quantity,gross_amount,net_amount,currency,transaction_id,data_quality_flags
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-08-12,Nubank,495fc091-d764-5a72-8f9b-708ae74cbe45,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2020-08-12|2023-08-01,ENTRADA,TRANSFERENCIA_CUSTODIA,NULL,174.799,174799.0,174799.0,BRL,d6f727c9-88ed-569a-9771-764a023e5a9c,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-08-18,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2020-08-18|2023-08-01,ENTRADA,APLICACAO,NULL,169.955,169955.0,169955.0,BRL,2803836710086930,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-09-08,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2020-09-08|2023-09-01,ENTRADA,APLICACAO,NULL,221.541,221541.0,221541.0,BRL,3738662068017127,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-09-09,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2020-09-09|2023-09-01,ENTRADA,APLICACAO,NULL,165.624,165624.0,165624.0,BRL,1998070370557699,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-09-20,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,MRS LOGISTICA S/A,BRCRISEC02A2|01417222000177|2027-06-15,ENTRADA,COMPRA,NULL,56.301,56301.0,56301.0,BRL,0247693826107469,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-09-23,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2020-09-23|2023-09-01,ENTRADA,APLICACAO,NULL,74.475,74475.0,74475.0,BRL,4165853264723112,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-10-10,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2020-10-10|2023-10-01,ENTRADA,APLICACAO,NULL,114.311,114311.0,114311.0,BRL,5981820337035534,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-10-12,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,BPAC11,BPAC11,ENTRADA,COMPRA,NULL,2960.0,140600.0,NULL,BRL,2533303224347079,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-10-16,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,treasure_titles,Tesouro Educa+ 2031,Tesouro Educa+ 2031,ENTRADA,COMPRA,NULL,3.42,7695.0,7695.0,BRL,1358101764684385,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-11-11,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2020-11-11|2023-11-01,ENTRADA,APLICACAO,NULL,156.661,156661.0,156661.0,BRL,3891074634550159,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-12-08,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2020-12-08|2023-12-01,ENTRADA,APLICACAO,NULL,29.411,29411.0,29411.0,BRL,0007771204590645,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2020-12-15,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2020-12-15|2023-12-01,ENTRADA,APLICACAO,NULL,196.762,196762.0,196762.0,BRL,8213237917583855,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-01-27,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,IPCA LONGA DURACAO FIC FIRF,29562673000117,ENTRADA,APLICACAO,NULL,17168.827586,248948.0,NULL,BRL,3890712380797536,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-02-01,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2021-02-01|2024-02-01,ENTRADA,APLICACAO,NULL,55.221,55221.0,55221.0,BRL,8761190145747787,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-02-13,Nubank,495fc091-d764-5a72-8f9b-708ae74cbe45,treasure_titles,Tesouro IPCA+ com Juros Semestrais 2032,Tesouro IPCA+ com Juros Semestrais 2032,ENTRADA,COMPRA,NULL,41.27,61905.0,61905.0,BRL,2635fc65-72ca-5fe5-8975-4f00d288c1af,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-02-22,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,VALE3,VALE3,ENTRADA,COMPRA,NULL,10936.0,191380.0,NULL,BRL,9095449641975153,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-02-23,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2021-02-23|2024-02-01,ENTRADA,APLICACAO,NULL,213.084,213084.0,213084.0,BRL,4525952786294926,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-03-02,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2021-03-02|2024-03-01,ENTRADA,APLICACAO,NULL,85.884,85884.0,85884.0,BRL,4329987307856312,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-03-08,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2021-03-08|2024-03-01,ENTRADA,APLICACAO,NULL,66.208,66208.0,66208.0,BRL,3433335786541509,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-03-12,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,HASH11,HASH11,ENTRADA,COMPRA,NULL,1603.0,100187.5,NULL,BRL,7261028751427119,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-03-24,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2021-03-24|2024-03-01,ENTRADA,APLICACAO,NULL,218.476,218476.0,218476.0,BRL,8426076166126206,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-04-07,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2021-04-07|2024-04-01,ENTRADA,APLICACAO,NULL,157.13,157130.0,157130.0,BRL,8854203171647999,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-04-13,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2021-04-13|2024-04-01,ENTRADA,APLICACAO,NULL,193.23,193230.0,193230.0,BRL,8688677868621579,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-04-17,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,LOCALIZA RENT A CAR SA,BRDEBSEC07A7|16670085000155|2027-06-15,ENTRADA,COMPRA,NULL,164.469,164469.0,164469.0,BRL,9912807480196323,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-05-09,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2021-05-09|2024-05-01,ENTRADA,APLICACAO,NULL,239.753,239753.0,239753.0,BRL,4392377425038930,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-05-26,Nubank,495fc091-d764-5a72-8f9b-708ae74cbe45,bank_fixed_incomes,NULL,b8e7d82a-d4fd-52e3-8b0a-124892018984,ENTRADA,APLICACAO,NULL,184.314,184314.0,184314.0,BRL,8cfd6171-ce74-51d8-8c38-c398a87b93a0,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-05-31,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,NULL,5730808644083590,ENTRADA,COMPRA,NULL,3240.0,202500.0,NULL,BRL,2073214997861007,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-06-17,Nubank,495fc091-d764-5a72-8f9b-708ae74cbe45,treasure_titles,Tesouro Selic 2031,Tesouro Selic 2031,ENTRADA,COMPRA,NULL,25.53,44677.5,44677.5,BRL,4fbd3b65-5331-5b10-b438-3d3694b79579,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-06-29,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,KAPITALO KAPPA FIC FIM,18318213000154,ENTRADA,APLICACAO,NULL,9047.660377,239763.0,NULL,BRL,8158635487501420,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-07-24,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,BPAC11,BPAC11,ENTRADA,COMPRA,NULL,304.0,14440.0,NULL,BRL,3727048159979777,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-07-25,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2021-07-25|2024-07-01,ENTRADA,APLICACAO,NULL,7.271,7271.0,7271.0,BRL,1880956973923028,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-07-27,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,B3SA3,B3SA3,ENTRADA,COMPRA,NULL,3967.0,218185.0,NULL,BRL,2145724313565711,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-07-30,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,IPCA LONGA DURACAO FIC FIRF,29562673000117,ENTRADA,APLICACAO,NULL,5880.344828,85265.0,NULL,BRL,7725464292733337,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-08-14,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,KAPITALO KAPPA FIC FIM,18318213000154,ENTRADA,APLICACAO,NULL,1167.471698,30938.0,NULL,BRL,4561517180239095,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-08-20,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,ALASKA BLACK FIC FIA - BDR NIVEL I,11052478000102,ENTRADA,APLICACAO,NULL,11097.2,27743.0,NULL,BRL,4579996468665486,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-09-11,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCI,BRBANKLCI2A2|30306294000145|2021-09-11|2024-09-01,ENTRADA,APLICACAO,NULL,138.152,138152.0,138152.0,BRL,9300114462001440,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-10-11,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,SPX NIMITZ ESTRUTURAL FIC FIM,34177667000185,ENTRADA,APLICACAO,NULL,5481.61039,211042.0,NULL,BRL,7422917836418722,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-10-12,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2021-10-12|2024-10-01,ENTRADA,APLICACAO,NULL,221.059,221059.0,221059.0,BRL,3834907607763521,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-10-20,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2021-10-20|2024-10-01,ENTRADA,APLICACAO,NULL,122.095,122095.0,122095.0,BRL,8104335862652780,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-10-27,Nubank,495fc091-d764-5a72-8f9b-708ae74cbe45,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2021-10-27|2024-10-01,ENTRADA,APLICACAO,NULL,224.981,224981.0,224981.0,BRL,c2c2ca4f-991d-57f7-af94-dfa69b43b96e,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-11-22,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,treasure_titles,Tesouro Selic 2031,Tesouro Selic 2031,ENTRADA,COMPRA,NULL,64.22,112385.0,112385.0,BRL,6490522700619101,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-11-25,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2021-11-25|2024-11-01,ENTRADA,APLICACAO,NULL,221.223,221223.0,221223.0,BRL,7866922044382170,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-12-03,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,treasure_titles,Tesouro Prefixado 2027,Tesouro Prefixado 2027,ENTRADA,COMPRA,NULL,2.62,1310.0,1310.0,BRL,2079889163143738,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-12-15,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2021-12-15|2024-12-01,ENTRADA,APLICACAO,NULL,91.796,91796.0,91796.0,BRL,2809651780902978,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-12-17,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,OMEGA ENERGIA S.A.,BRCRASEC00A0|09149503000106|2026-06-15,ENTRADA,COMPRA,NULL,6.149,6149.0,6149.0,BRL,5967967423425650,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-12-21,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,PETR4,PETR4,ENTRADA,COMPRA,NULL,22572.0,225720.0,NULL,BRL,1291050547282345,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-12-25,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2021-12-25|2024-12-01,ENTRADA,APLICACAO,NULL,169.842,169842.0,169842.0,BRL,2993082260831449,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-12-29,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2021-12-29|2024-12-01,ENTRADA,APLICACAO,NULL,113.028,113028.0,113028.0,BRL,5804235413003458,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2021-12-30,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2021-12-30|2024-12-01,ENTRADA,APLICACAO,NULL,149.325,149325.0,149325.0,BRL,4594843458880473,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-01-06,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,TESOURO SELIC SIMPLES FIRF,32915987000180,ENTRADA,APLICACAO,NULL,2837.824,177364.0,NULL,BRL,9777483512110716,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-01-19,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,ALASKA BLACK FIC FIA - BDR NIVEL I,11052478000102,ENTRADA,APLICACAO,NULL,79611.6,199029.0,NULL,BRL,3022975882210761,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-01-24,Nubank,495fc091-d764-5a72-8f9b-708ae74cbe45,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2022-01-24|2025-01-01,ENTRADA,APLICACAO,NULL,43.437,43437.0,43437.0,BRL,6e78f2db-30c4-5dfc-9eed-c507ec9147f8,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-02-04,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2022-02-04|2025-02-01,ENTRADA,APLICACAO,NULL,161.98,161980.0,161980.0,BRL,9406346236249818,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-03-01,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-03-01|2025-03-01,ENTRADA,TRANSFERENCIA_CUSTODIA,NULL,136.991,136991.0,136991.0,BRL,5901698832490802,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-03-06,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,treasure_titles,Tesouro IPCA+ 2029,Tesouro IPCA+ 2029,ENTRADA,COMPRA,NULL,184.28,184280.0,184280.0,BRL,1931425721888098,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-03-24,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,NULL,3017111220589413,ENTRADA,COMPRA,NULL,6678.0,217035.0,NULL,BRL,7408021248244283,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-04-03,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,SELECAO DIVIDENDOS FIC FIA,07059417000107,ENTRADA,APLICACAO,NULL,878.970297,44388.0,NULL,BRL,6292811840944834,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-04-05,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2022-04-05|2025-04-01,ENTRADA,APLICACAO,NULL,1.474,1474.0,1474.0,BRL,1846173936783269,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-05-05,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,variable_incomes,ITUB4,ITUB4,ENTRADA,COMPRA,NULL,2228.0,55700.0,NULL,BRL,7560827563228596,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-05-09,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2022-05-09|2025-05-01,ENTRADA,APLICACAO,NULL,206.711,206711.0,206711.0,BRL,2638879188079363,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-05-14,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2022-05-14|2025-05-01,ENTRADA,APLICACAO,NULL,157.03,157030.0,157030.0,BRL,2375651904284577,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-05-28,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-05-28|2025-05-01,ENTRADA,APLICACAO,NULL,50.634,50634.0,50634.0,BRL,9484916824044274,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-05-30,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,MRS LOGISTICA S/A,BRDEBSEC05A5|01417222000177|2029-06-15,ENTRADA,COMPRA,NULL,172.424,172424.0,172424.0,BRL,3212579070885865,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-06-08,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2022-06-08|2025-06-01,ENTRADA,APLICACAO,NULL,196.325,196325.0,196325.0,BRL,4673132635943509,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-06-12,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,funds,SPX NIMITZ ESTRUTURAL FIC FIM,34177667000185,ENTRADA,APLICACAO,NULL,5031.454545,193711.0,NULL,BRL,2474634654895552,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-06-23,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2022-06-23|2025-06-01,ENTRADA,APLICACAO,NULL,163.999,163999.0,163999.0,BRL,7467376604414127,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-07-11,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB5A5|60518222000122|2022-07-11|2025-07-01,ENTRADA,APLICACAO,NULL,235.349,235349.0,235349.0,BRL,3409228643404573,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-07-14,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,LCA,BRBANKLCA3A3|60746948000112|2022-07-14|2025-07-01,ENTRADA,APLICACAO,NULL,117.318,117318.0,117318.0,BRL,5905517993878684,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-07-30,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,credit_fixed_incomes,MRS LOGISTICA S/A,BRCRISEC06A6|01417222000177|2027-06-15,ENTRADA,COMPRA,NULL,35.492,35492.0,35492.0,BRL,6437552984385587,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-08-13,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB0A0|30680829000143|2022-08-13|2025-08-01,ENTRADA,APLICACAO,NULL,75.615,75615.0,75615.0,BRL,6170863105070598,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-08-14,Nubank,495fc091-d764-5a72-8f9b-708ae74cbe45,funds,TESOURO SELIC SIMPLES FIRF,32915987000180,ENTRADA,APLICACAO,NULL,684.528,42783.0,NULL,BRL,7fc97bf0-26f8-5ff6-b52c-7a01bc772dac,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-09-02,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,RDB,BRBANKRDB1A1|18236120000158|2022-09-02|2025-09-01,ENTRADA,APLICACAO,NULL,61.482,61482.0,61482.0,BRL,1952125935837628,[]
11cc5703-4e06-5fb6-b1e9-c444f749d74c,2022-10-14,BTG Banking,ccdc8073-a0e3-5799-992d-9af6310ba197,bank_fixed_incomes,CDB,BRBANKCDB4A4|00360305000104|2022-10-14|2025-10-01,ENTRADA,APLICACAO,NULL,73.881,73881.0,73881.0,BRL,3306128318033230,[]
